Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 1-19 years,thinness 5-9 years,Income composition of resources,Schooling
Solomon Islands,2003,Developing,66.8,215,0,0.7793248768009976,2.8809780963960803,79.0,0.0,24.623497993319692,0,84.0,6.0,84.0,0.1,744.7657423,13.009799199786835,1.3,1.3,0.453,8.0
Solomon Islands,2002,Developing,66.5,22,0,0.7323678937132266,5.058058154407847,75.0,0.0,39.6,0,78.0,6.9,78.0,0.1,784.9562874,12.983705725076415,1.4,1.4,0.446,7.3
Solomon Islands,2001,Developing,66.2,227,0,0.5306282510621704,5.787239269542051,83.0,0.0,38.7,0,88.0,6.44,84.0,0.1,944.81684,12.957144335292952,1.4,1.4,0.442,6.6
Solomon Islands,2000,Developing,65.8,235,0,0.5364933705145685,1.6580872533550708,81.0,0.0,37.9,0,88.0,4.56,86.0,0.1,154.518572,10.627891122746629,1.4,1.4,0.455,7.2
South Africa,2014,Developing,62.0,347,42,2.1258479144939915,6.827684196481039,63.5,4.204692619390966,23.9427780392844,52,77.0,8.8,77.0,3.7,6479.625659,17.807208247784466,4.9,5.9,0.66,13.0
South Africa,2013,Developing,69.0,371,43,2.1210632163706555,6.887134656493093,63.5,3.258096538021482,24.9354946389192,54,73.0,8.78,73.0,4.5,6876.953821,17.791671190620264,5.4,6.5,0.652,12.8
South Africa,2012,Developing,59.2,48,43,2.1258479144939915,6.99480858992586,68.0,3.49650756146648,23.54569139943048,56,65.0,8.79,65.0,7.6,7548.163698,15.47497916003591,6.0,7.3,0.644,12.8
South Africa,2011,Developing,58.9,413,43,2.1258479144939915,4.8263384677412295,76.0,4.532599493153256,23.50314640230328,58,69.0,8.61,69.0,8.5,849.954224,17.761535806291903,6.6,8.0,0.638,12.8
South Africa,2010,Developing,58.0,428,43,2.1138429683971687,6.94686601685759,71.0,9.433483923290392,23.37551141092166,62,72.0,8.5,72.0,11.0,7362.76139,15.603836365584351,7.3,8.9,0.63,12.8
South Africa,2009,Developing,56.5,449,46,2.151762203259462,6.663897045436064,74.0,8.675563527387679,23.16278642528563,70,75.0,8.39,76.0,19.0,5888.6284,15.47484547132176,8.1,9.8,0.622,12.8
South Africa,2008,Developing,55.3,473,50,2.2181159363675955,6.660618224840242,76.0,3.688879454113936,22.992606436776807,75,77.0,7.75,79.0,23.5,5786.59972,17.718645668813906,8.9,1.7,0.616,12.9
South Africa,2007,Developing,54.5,486,51,2.2491843162669305,6.6926915961876805,83.0,3.4657359027997265,22.87915311110426,79,79.0,7.53,82.0,26.4,6125.39984,17.70495755201547,9.7,11.7,0.612,12.9
South Africa,2006,Developing,54.0,496,54,2.251291798606496,6.597316943022141,83.0,4.406719247264253,22.80824478255892,82,79.0,7.57,82.0,28.1,5631.73485,15.38898662121491,1.6,12.8,0.609,12.9
South Africa,2005,Developing,53.8,498,55,2.271094425902674,6.565711485402958,79.0,6.423246963533519,22.779881451140778,84,75.0,7.77,79.0,29.5,5414.634326,13.074576014261831,11.6,13.9,0.609,12.9
South Africa,2004,Developing,53.7,497,55,2.074428999856292,6.43461683573731,76.0,6.7226297948554485,22.76569978543171,83,73.0,7.93,74.0,29.7,4863.51688,8.459350072631114,12.6,15.0,0.611,12.9
South Africa,2003,Developing,54.0,485,55,2.0706530356467567,6.254129493481522,71.0,5.501258210544727,22.80824478255892,82,61.0,8.26,69.0,28.9,3775.68275,17.65320207179855,13.5,16.1,0.613,12.9
South Africa,2002,Developing,54.9,459,54,2.0844290831908747,5.850855598136492,72.0,6.950814768442584,22.93587977394053,79,61.0,8.9,58.0,26.6,2518.398261,17.64100535431292,14.5,17.1,0.62,12.9
South Africa,2001,Developing,56.0,429,52,2.1258479144939915,5.903339565381609,72.0,7.062191632286556,23.091878096740288,76,71.0,8.31,71.0,24.0,2681.781,17.629103156739347,15.4,18.1,0.629,13.0
South Africa,2000,Developing,57.3,397,51,2.1162555148025524,3.849377270826076,73.0,7.286191714702382,23.276239750958176,73,71.0,8.7,73.0,21.3,337.2253,17.61987835026237,16.3,19.1,0.635,13.0
Spain,2014,Developed,82.6,58,1,0.009950330853168,3.783927696206483,96.0,5.043425116919247,26.86420117535253,1,97.0,9.3,97.0,0.1,296.47225,15.35213753365352,0.6,0.5,0.877,17.6
Spain,2013,Developed,82.4,6,1,2.327277705584417,6.051337024958578,95.0,4.882801922586371,26.8358378439344,2,96.0,9.1,96.0,0.1,2921.9342,13.05246867081489,0.6,0.5,0.874,17.5
Spain,2012,Developed,82.0,61,1,2.336986519711378,8.356268682624536,96.0,7.094234845924755,26.779111181098123,2,97.0,9.39,97.0,0.1,28562.29324,15.358243550980385,0.6,0.5,0.871,17.2
Spain,2011,Developed,82.1,63,1,2.362739015813793,8.491838213510386,97.0,8.24354550792826,26.79329284680719,2,97.0,9.48,97.0,0.1,31834.21816,17.66016860898628,0.6,0.5,0.867,16.9
Spain,2010,Developed,81.9,64,1,2.377692565480851,6.362582689185804,97.0,5.713732805509369,26.764929515389056,2,97.0,9.56,97.0,0.1,3736.228,17.65661522509772,0.6,0.5,0.86,16.4
Spain,2009,Developed,81.6,66,2,2.39698576841553,8.526797731401524,96.0,3.737669618283368,26.722384518261848,2,96.0,9.52,96.0,0.1,32333.4661,17.652011142146286,0.6,0.5,0.858,16.3
Spain,2008,Developed,81.3,7,2,2.419478844465545,8.630081637510749,97.0,5.697093486505405,26.67983952113464,2,97.0,8.8,97.0,0.1,35578.73619,15.340570060470425,0.6,0.5,0.854,16.1
Spain,2007,Developed,89.0,72,2,2.489064659936664,6.238193173431374,96.0,5.5909869805108565,27.771827780732924,2,96.0,8.36,96.0,0.1,3279.414,15.324616180885537,0.6,0.5,0.849,16.0
Spain,2006,Developed,88.0,73,2,2.554121718809473,8.403215656996169,97.0,5.8944028342648505,27.63001112364224,2,98.0,8.23,98.0,0.1,28482.6948,17.608689665220332,0.6,0.5,0.844,15.9
Spain,2005,Developed,81.0,77,2,2.558776498354456,6.007455010715162,96.0,3.1354942159291497,26.63729452400744,2,96.0,8.12,96.0,0.1,2651.71745,17.59178614004169,0.6,0.5,0.837,15.8
Spain,2004,Developed,81.0,79,2,2.561867690924129,8.220502689969095,97.0,3.295836866004329,26.63729452400744,2,97.0,8.5,97.0,0.1,24918.64584,17.57489264996077,0.6,0.5,0.833,15.6
Spain,2003,Developed,79.4,83,2,2.5718485799218085,8.072785545876338,81.0,5.54907608489522,26.41038787266234,2,98.5,7.99,98.0,0.1,21495.7741,17.557637987331773,0.6,0.5,0.83,15.6
Spain,2002,Developed,79.5,83,2,2.5847519847577165,5.435267979969041,82.0,4.219507705176107,26.424569538371408,2,98.0,7.25,98.0,0.1,1719.53541,17.53955344308251,0.6,0.5,0.828,15.7
Spain,2001,Developed,79.4,84,2,2.385086314505789,7.6232360777454735,83.0,0.0,26.41038787266234,2,95.0,7.24,96.0,0.1,15323.6114,13.09275535395144,0.6,0.5,0.825,15.7
Spain,2000,Developed,79.1,86,2,2.494856980641168,7.568068348638389,77.0,5.030437921392435,26.36784287553513,2,95.0,7.21,95.0,0.1,14676.769,15.334556476466211,0.6,0.5,0.82,15.7
Sri Lanka,2014,Developing,74.7,141,3,1.2149127443642704,3.778053306475723,99.0,7.430707082545968,22.7,3,99.0,3.5,99.0,0.1,382.54994,7.927324360309794,15.2,15.0,0.76,14.0
Sri Lanka,2013,Developing,74.6,142,3,1.269760544863939,3.7523362000311256,99.0,7.653494909661253,21.9,3,99.0,3.68,99.0,0.1,361.289374,7.857867559331803,15.2,15.1,0.757,13.8
Sri Lanka,2012,Developing,74.5,143,3,1.33500106673234,3.080476516745162,99.0,3.951243718581428,21.2,4,99.0,3.21,99.0,0.1,335.521375,7.793999089503996,15.3,15.2,0.752,13.7
Sri Lanka,2011,Developing,74.5,141,3,1.3937663759585914,3.083423670819081,99.0,4.110873864173311,25.715486252917977,4,99.0,3.28,99.0,0.1,322.992615,7.7284157798410416,15.3,15.3,0.746,13.6
Sri Lanka,2010,Developing,74.5,138,3,1.1969481893889715,5.261273428779228,99.0,4.382026634673881,19.8,4,99.0,3.43,99.0,0.1,671.9183122909091,7.659171367666058,15.3,15.3,0.739,13.5
Sri Lanka,2009,Developing,71.8,183,4,1.1151415906193205,2.66659758347544,97.0,3.091042453358316,19.2,4,97.0,3.37,97.0,0.1,216.681584,9.90193635004339,15.3,15.4,0.735,13.4
Sri Lanka,2008,Developing,72.3,172,4,1.1314021114911006,2.9346142127665686,98.0,3.5263605246161616,18.5,4,98.0,3.44,98.0,0.1,254.489192,9.894345894618844,15.4,15.4,0.731,13.3
Sri Lanka,2007,Developing,73.7,146,4,1.1908875647772803,4.857000318492935,98.0,3.80666248977032,17.9,5,98.0,3.76,98.0,0.1,1644.816372,9.886799071249891,15.4,15.5,0.725,13.2
Sri Lanka,2006,Developing,73.8,145,4,1.085189268335969,4.79783120006092,98.0,0.0,17.2,5,98.0,4.6,98.0,0.1,1448.7611,7.577121930876679,15.4,15.5,0.718,13.1
Sri Lanka,2005,Developing,74.2,138,4,1.0885619528146082,4.592757168471885,99.0,1.3862943611198906,16.6,5,99.0,4.6,99.0,0.1,1259.87591,9.871687239986333,15.4,15.5,0.712,12.9
Sri Lanka,2004,Developing,69.1,197,6,0.9400072584914712,2.7944372136613733,95.875,3.58351893845611,16.1,10,97.0,4.28,97.0,0.1,174.6692,9.864174835150587,15.4,15.5,0.705,12.8
Sri Lanka,2003,Developing,73.9,146,5,0.9895411936137476,4.2963065517868655,95.875,4.189654742026425,15.6,5,98.0,3.95,99.0,0.1,989.4547732,7.592870287844818,15.4,15.5,0.697,12.7
Suriname,2014,Developing,71.4,178,0,1.99061032797322,7.033005933106929,85.0,0.0,25.27585461593685,0,85.0,5.69,85.0,0.4,9564.46383,13.21390099549247,3.5,3.5,0.722,12.7
Suriname,2013,Developing,71.2,179,0,1.94876321803772,7.024624979452669,86.0,0.0,25.24749128451872,0,86.0,5.96,86.0,0.4,9484.56898,10.901450433054308,3.5,3.5,0.719,12.7
Suriname,2012,Developing,71.3,178,0,1.9065751436566365,7.064181164279642,84.0,0.0,25.261672950227783,0,84.0,6.619999999999998,84.0,0.9,9272.413453,10.892619740585417,3.5,3.4,0.708,12.7
Suriname,2011,Developing,76.0,187,0,1.8931119634883424,6.897832567105562,86.0,0.0,25.92821123855401,0,86.0,5.93,86.0,0.1,8318.97692,13.183627794508103,3.5,3.4,0.704,12.5
Suriname,2010,Developing,73.0,19,0,1.8341801851120072,4.605979395989346,86.0,0.0,25.502761267281947,0,88.375,5.81,89.0,0.5,833.31332,10.87073752300741,3.5,3.4,0.7,12.3
Suriname,2009,Developing,70.0,196,0,1.81319474994812,6.7868004421534245,87.0,0.0,25.07731129600989,0,85.0,6.14,87.0,0.6,7443.85178,10.870851554594283,3.5,3.4,0.696,12.1
Suriname,2008,Developing,69.8,196,0,1.7817091333745536,6.704948035448007,84.0,0.0,25.048947964591758,0,85.0,5.92,85.0,1.2,6858.163158,13.15221145818915,3.5,3.4,0.691,11.9
Suriname,2007,Developing,69.5,22,0,1.7439688053917064,6.530921224880472,84.0,0.0,25.006402967464545,0,84.0,5.92,84.0,0.8,5761.39536,8.695506726812653,3.5,3.4,0.684,11.7
Suriname,2006,Developing,69.3,199,0,1.7083778602890038,4.3013610080266,84.0,0.0,24.97803963604641,0,84.0,6.22,84.0,0.6,527.92,8.601166625192416,3.5,3.4,0.678,11.5
Suriname,2005,Developing,68.9,25,0,1.6992786164338898,6.040065790575879,83.0,0.0,24.92131297321013,0,84.0,6.619999999999998,83.0,0.6,3595.8855,13.120255156667866,3.5,3.4,0.672,11.3
Swaziland,2014,Developing,58.4,382,2,0.009950330853168,6.355047220502887,98.0,0.0,31.8,3,92.0,9.25,96.75,7.3,3464.35169,11.77219263068247,4.3,4.3,0.541,11.4
Swaziland,2013,Developing,57.6,393,2,0.009950330853168,6.565202524141995,98.0,0.0,31.2,3,92.0,9.66,96.75,9.8,3598.75972,14.055674044947644,4.5,4.6,0.539,11.4
Swaziland,2012,Developing,56.5,412,2,0.009950330853168,6.580962792115279,95.0,0.0,23.16278642528563,3,92.0,8.76,95.0,12.2,3851.51547,14.037180223642483,4.8,4.9,0.534,11.3
Swaziland,2011,Developing,55.0,438,2,1.824549292051046,6.60219310300847,91.0,0.0,22.9500614396496,3,85.0,8.61,91.0,15.7,3934.27325,14.018662808184525,5.1,5.2,0.526,11.2
Swaziland,2010,Developing,53.6,459,2,1.780024213009634,4.059351132077814,89.0,5.749392985908253,29.7,4,89.0,8.47,89.0,21.6,369.239336,11.718670536707773,5.4,5.6,0.523,11.0
Swaziland,2009,Developing,52.6,46,3,1.7749523509116738,3.883961998311251,88.0,3.295836866004329,29.3,4,89.0,8.46,88.0,33.7,332.517125,11.68415236975857,5.8,5.9,0.519,10.8
Swaziland,2008,Developing,51.4,477,3,1.7698546338400052,6.025881197622475,76.5,0.6931471805599453,28.9,4,89.0,8.19,88.0,40.2,2842.438422,13.962980111546551,6.1,6.3,0.514,10.6
Swaziland,2007,Developing,50.0,51,3,1.8794650496471603,3.792484677897943,92.0,0.0,28.5,4,88.0,7.5,87.0,40.7,347.48798,13.945165070190296,6.5,6.7,0.508,10.5
Swaziland,2006,Developing,47.8,564,3,1.87640694328834,6.082402098619286,93.0,0.0,28.2,4,88.0,6.81,87.0,43.7,2937.36723,11.630841825071846,6.9,7.1,0.502,9.9
Swaziland,2005,Developing,46.0,63,3,1.805004695978076,5.922021075812612,95.0,0.0,27.8,4,88.0,6.8,86.0,49.1,2873.862141,11.660258672841705,7.3,7.5,0.495,9.7
Swaziland,2004,Developing,45.6,69,3,1.913977101952304,3.6490615553208015,93.0,0.0,27.4,4,88.0,5.88,86.0,50.3,2529.633557,9.880935148065616,7.7,7.9,0.492,9.4
Swaziland,2003,Developing,45.9,6,3,1.8946168546677629,1.3400212010612718,76.5,5.860786223465865,27.1,4,87.0,5.71,85.0,50.6,2248.6809857142857,12.14096329483374,8.2,8.4,0.493,9.1
Swaziland,2002,Developing,46.4,587,3,1.874874375938561,4.883121014852836,88.0,3.6375861597263857,26.7,4,87.0,5.16,85.0,49.9,1324.996228,7.546446273746024,8.6,8.8,0.502,9.2
Swaziland,2001,Developing,47.1,568,3,2.0438143640366846,4.974107756846868,86.0,3.912023005428146,26.3,4,87.0,5.11,84.0,48.8,1437.634951,12.060630601879817,9.0,9.2,0.506,9.3
Swaziland,2000,Developing,48.4,536,3,2.1029138978649784,3.2664016922463945,83.0,2.3978952727983707,25.9,4,87.0,5.26,84.0,46.4,1637.4567,11.992068452755603,9.4,9.6,0.516,9.4
Sweden,2014,Developed,82.3,54,0,2.1162555148025524,7.041597475926992,67.0,3.295836866004329,26.82165617822533,0,98.0,11.93,98.0,0.1,5918.19898,13.784651270458228,1.5,1.3,0.906,15.8
Sweden,2013,Developed,81.9,57,0,2.1162555148025524,7.101401079639117,67.0,3.951243718581428,26.764929515389056,0,98.0,11.97,98.0,0.1,6283.24522,11.476053990194323,1.4,1.3,0.904,15.8
Sweden,2012,Developed,81.7,57,0,2.128231705849268,9.300914195660686,53.0,3.4339872044851463,26.736566183970915,0,98.0,11.8,98.0,0.1,57134.777,16.068839753351906,1.4,1.3,0.903,15.8
Sweden,2011,Developed,81.7,58,0,2.128231705849268,9.348245556860926,42.0,3.295836866004329,26.736566183970915,0,98.0,11.7,98.0,0.1,59593.28711,16.061442121407552,1.4,1.3,0.901,16.0
Syrian Arab Republic,2007,Developing,73.8,121,8,0.6043159668533294,2.943457541924955,83.0,6.001414877961151,25.6162145929545,9,83.0,3.72,8.0,0.1,1382.0467588333333,14.490130667360308,6.4,6.2,0.644,11.5
Syrian Arab Republic,2006,Developing,73.7,123,8,0.6780335427498971,4.817473864796244,83.0,6.249975242259483,25.60203292724543,10,83.0,3.78,8.0,0.1,1762.24617,16.75546465295052,6.4,6.3,0.636,11.4
Syrian Arab Republic,2005,Developing,73.5,127,9,0.6523251860396903,4.764381703574055,83.0,5.929589143389895,25.57366959582729,10,83.0,4.11,8.0,0.1,1577.457182,16.72211714823023,6.5,6.3,0.624,11.0
Syrian Arab Republic,2004,Developing,73.2,131,9,0.6575200029167941,2.416922004691393,82.0,5.247024072160486,25.53112459870009,10,84.0,4.48,81.0,0.1,1382.0467588333333,14.395846759184352,6.5,6.3,0.61,10.6
Syrian Arab Republic,2003,Developing,73.0,134,9,0.8285518175661483,4.561807384161499,81.0,6.687108607866515,25.502761267281947,11,85.0,5.12,83.0,0.1,1253.39143,16.67285779327539,6.6,6.4,0.599,10.3
Syrian Arab Republic,2002,Developing,72.8,135,9,0.8109302162163288,4.529406965142719,28.625,6.289715570908998,25.474397935863813,11,86.0,4.94,84.0,0.1,1263.13455,12.09397839799126,6.6,6.5,0.596,10.2
Syrian Arab Republic,2001,Developing,72.7,135,10,0.8285518175661483,4.548607782722078,28.625,5.673323267171493,25.460216270154746,11,83.0,4.92,82.0,0.1,1258.421953,16.634917262806017,6.7,6.5,0.589,10.1
Syrian Arab Republic,2000,Developing,72.6,136,10,0.8796267475025635,4.415551725830526,79.0,4.990432586778736,25.44603460444567,12,86.0,4.92,84.0,0.1,1177.629268,14.311333603742694,6.8,6.6,0.588,10.0
Tajikistan,2014,Developing,69.6,162,10,0.009950330853168,2.178042731528667,97.0,0.0,39.9,11,94.0,6.88,97.0,0.2,114.45919,15.939297400026309,3.6,3.7,0.622,11.3
Tajikistan,2013,Developing,69.3,163,10,0.009950330853168,0.7138887786497464,96.0,0.6931471805599453,39.0,11,97.0,6.75,96.0,0.2,508.935080475,13.614360858909327,3.6,3.7,0.617,11.2
Tajikistan,2012,Developing,68.8,164,10,0.009950330853168,4.283709608772806,94.0,2.833213344056216,38.2,12,96.0,6.39,94.0,0.2,954.725253,13.591820607401178,3.6,3.7,0.613,11.1
Tajikistan,2011,Developing,68.1,166,10,0.2776317365982795,3.970139500050982,96.0,0.6931471805599453,37.4,12,97.0,5.98,96.0,0.2,834.5412953,15.87167707555021,3.7,3.7,0.608,11.1
Tajikistan,2010,Developing,67.3,171,10,0.2776317365982795,3.791909747461353,93.0,0.0,36.6,12,95.0,6.4,93.0,0.2,738.3475227,13.546537704798428,3.7,3.8,0.603,11.1
Tajikistan,2009,Developing,66.7,174,10,0.262364264467491,3.603216384022629,93.0,0.0,35.9,12,93.0,5.93,93.0,0.2,666.3458569,15.826782995910174,3.7,3.8,0.601,11.1
Tajikistan,2008,Developing,66.4,178,10,0.2776317365982795,1.6396494941900888,86.0,0.0,35.3,12,87.0,5.58,86.0,0.3,508.935080475,13.514039181890602,3.8,3.8,0.592,10.8
Tajikistan,2007,Developing,66.1,181,10,0.3001045924503381,1.185525159250587,84.0,1.0986122886681098,34.7,12,85.0,5.35,86.0,0.3,508.935080475,15.782956565296336,3.8,3.8,0.586,10.9
Tajikistan,2006,Developing,65.9,183,10,0.3220834991691133,1.28819489319076,88.0,1.3862943611198906,34.1,12,76.0,5.7,83.0,0.3,508.935080475,8.930361883909434,3.8,3.9,0.579,10.7
Tajikistan,2005,Developing,65.5,194,10,0.3148107398400335,3.036716962678761,81.0,0.0,33.5,12,79.0,5.89,84.0,0.3,337.359236,15.740368805419402,3.8,3.9,0.572,10.6
Tajikistan,2004,Developing,65.9,177,11,0.3220834991691133,1.1293748166265118,81.0,1.6094379124341005,33.0,13,82.0,5.7,86.0,0.3,508.935080475,15.719532966222037,3.9,3.9,0.563,10.5
Tajikistan,2003,Developing,65.2,182,11,0.3074846997479606,2.657264845761953,61.5,7.670894831362117,32.5,14,82.0,4.46,85.0,0.3,236.314438,15.699070722620794,4.0,4.0,0.553,10.1
Tajikistan,2002,Developing,64.3,193,12,0.4700036292457356,2.458004240832628,61.5,6.833031732786201,32.1,15,84.0,4.48,85.0,0.3,189.3878519,15.679232329995475,4.0,4.0,0.543,9.8
Thailand,2014,Developing,74.6,152,8,2.002830439307996,6.672130782320455,99.0,0.0,32.4,10,99.0,4.12,99.0,0.1,5941.8471,18.041128571829688,7.8,7.8,0.737,13.6
Thailand,2013,Developing,74.5,153,9,2.0149030205422647,6.671637095350597,99.0,7.879291485082271,31.3,10,99.0,4.0,99.0,0.1,6171.262444,15.7345435887045,7.9,7.9,0.733,13.6
Thailand,2012,Developing,74.3,154,9,2.0228711901914416,6.687171530450438,98.0,8.556029215201436,25.68712292149984,11,99.0,4.17,99.0,0.1,5859.915622,18.032721215179883,8.0,8.1,0.729,13.7
Thailand,2011,Developing,74.1,155,10,1.955860479908481,6.6193330732326014,98.0,8.057377488557991,29.0,11,99.0,4.12,99.0,0.2,5491.159981,13.422933046874768,8.1,8.2,0.72,13.3
Thailand,2010,Developing,73.9,158,10,1.9387416595767009,4.2861362919826105,98.0,7.857093864902493,27.9,12,99.0,3.81,99.0,0.2,575.32176,13.419335661888685,8.2,8.3,0.711,13.1
Thailand,2009,Developing,73.7,16,11,1.928618651945252,6.306658682603092,98.0,8.711443319075466,26.8,12,99.0,4.11,99.0,0.3,4212.5492,18.01843845697268,8.3,8.5,0.706,13.0
Thailand,2008,Developing,73.5,162,11,1.9344157696295785,6.415017026680843,98.0,8.960724500330858,25.7,13,99.0,3.92,99.0,0.3,4378.68746,15.710815446559092,8.5,8.6,0.7,12.9
Thailand,2007,Developing,73.3,165,12,1.9740810260220096,6.257215203388294,96.0,8.267192185932146,24.6,14,98.0,3.56,98.0,0.4,3972.26475,18.008124795149406,8.6,8.8,0.687,12.3
Thailand,2006,Developing,73.0,168,13,1.9712993830601329,6.0751646164731286,96.0,8.185628891147607,23.6,15,98.0,3.49,98.0,0.5,3368.952576,18.00249757811617,8.7,8.9,0.686,12.4
Thailand,2005,Developing,72.5,177,13,1.9823798288367047,5.775157884975422,96.0,8.168202930236053,22.6,15,98.0,3.55,98.0,0.5,2893.651356,15.693837250004538,8.9,9.1,0.682,12.0
Thailand,2004,Developing,71.6,189,14,1.969905654611529,5.711617629837653,96.0,8.334711621820917,21.7,16,98.0,3.51,98.0,0.5,2659.83918,13.3881556058378,9.0,9.2,0.674,11.9
Thailand,2003,Developing,71.7,189,15,1.965712776351493,5.64839823145612,96.0,8.416267272826277,25.31839961306406,18,98.0,3.58,98.0,0.6,2358.93629,17.98302740352935,9.1,9.3,0.666,11.8
Thailand,2002,Developing,71.4,192,16,1.935859813201812,3.354738105261963,95.0,9.241451367001236,25.27585461593685,19,97.0,3.7,96.5,0.7,296.54617,15.683175727701766,9.2,9.5,0.657,11.5
Thailand,2001,Developing,71.2,194,17,1.9344157696295785,5.176502891109966,95.0,8.898365606955357,19.4,20,97.0,3.32,96.5,0.8,1893.145377,17.96723248320335,9.3,9.6,0.649,11.2
Thailand,2000,Developing,71.1,194,18,1.928618651945252,0.2434544886146533,95.0,8.312626025674962,18.7,21,97.0,3.4,97.0,0.8,3576.7199475714287,15.65539679676104,9.4,9.7,0.64,10.9
Timor-Leste,2014,Developing,68.0,155,2,0.009950330853168,3.372310306458147,77.0,3.871201010907891,17.0,2,76.0,1.48,77.0,0.1,1153.51578,14.008454661867638,1.9,11.1,0.612,12.5
Timor-Leste,2013,Developing,67.7,158,2,0.009950330853168,1.477020149550874,82.0,1.6094379124341005,16.6,2,82.0,1.29,82.0,0.1,117.765674,13.984719012612702,11.1,11.2,0.62,12.5
Timor-Leste,2012,Developing,67.4,159,2,0.009950330853168,3.439776397946392,83.0,2.833213344056216,16.2,2,83.0,1.1,83.0,0.1,1117.77724,11.658557103446352,11.2,11.3,0.618,12.5
Timor-Leste,2011,Developing,67.2,161,2,0.4054651081081644,1.315488401087954,67.0,6.638567789166521,15.8,3,66.0,0.76,67.0,0.1,114.56179,13.939075954612932,11.3,11.4,0.607,12.5
Timor-Leste,2010,Developing,66.9,163,2,0.0953101798043248,3.678419096081516,72.0,3.9318256327243257,15.5,3,72.0,0.92,72.0,0.1,849.8626972,11.69184122862935,11.5,11.5,0.599,12.4
Timor-Leste,2009,Developing,66.6,165,2,0.0861776962410523,3.616294970861433,72.0,2.3978952727983707,15.1,3,78.0,1.2,72.0,0.1,757.3114436,9.863810735383227,11.6,11.6,0.599,12.1
Timor-Leste,2008,Developing,66.2,168,2,0.0582689081239757,3.629447585668676,79.0,0.0,24.538407999065285,3,79.0,0.74,79.0,0.1,643.71911,9.787627666441592,11.7,11.7,0.566,11.7
Togo,2014,Developing,59.7,285,13,0.009950330853168,1.7711060037016635,87.0,6.359573868672378,23.7,20,85.0,5.25,87.0,1.0,534.4043850833333,15.793599652050489,6.6,6.4,0.475,12.0
Togo,2013,Developing,59.4,287,14,0.009950330853168,3.906617841614051,84.0,6.336825731146441,23.1,20,84.0,5.12,84.0,1.5,579.43485,13.51838268069799,6.8,6.6,0.47,12.0
Togo,2012,Developing,58.9,294,14,0.009950330853168,3.7518608152256254,84.0,5.476463551931511,22.6,21,84.0,5.11,84.0,1.7,563.6894247,15.74114263243054,7.0,6.8,0.464,12.0
Togo,2011,Developing,58.3,34,14,0.8919980393051105,3.690941962181121,85.0,5.236441962829949,22.0,21,85.0,5.21,85.0,2.6,562.3393592,15.714521204422638,7.1,7.0,0.457,11.5
Togo,2010,Developing,57.4,323,14,0.7929925155296614,3.760303310195323,83.0,4.795790545596741,21.4,21,83.0,5.37,83.0,3.8,487.9238913,13.389260430170506,7.3,7.2,0.449,11.0
Togo,2009,Developing,56.7,336,14,0.8064758658669484,4.357932593478903,78.0,6.054439346269371,23.19114975670377,22,78.0,6.127500000000001,78.25,4.3,499.6468713,13.358972657471996,7.5,7.4,0.442,10.6
Togo,2008,Developing,56.2,344,14,0.8458682675776092,4.25361422595203,74.5,5.236441962829949,23.120241428158423,22,74.5,5.73,81.0,4.8,513.391914,15.63387901374669,7.7,7.6,0.441,10.1
Tonga,2014,Developing,73.3,135,0,0.009950330853168,6.340301484243187,72.25,0.0,25.54530626440916,0,82.0,5.18,67.5,0.1,4192.349758,9.666688690398916,0.1,0.1,0.716,14.3
Tonga,2013,Developing,73.2,137,0,0.009950330853168,6.37322590906116,82.0,0.0,25.53112459870009,0,84.0,4.98,82.0,0.1,4266.557174,9.637501738166108,0.1,0.1,0.718,14.3
Tonga,2012,Developing,73.0,138,0,0.009950330853168,4.171351125161602,77.0,0.0,25.502761267281947,0,79.0,4.51,77.0,0.1,451.542462,9.612600349135398,0.1,0.1,0.717,14.4
Tonga,2011,Developing,72.9,14,0,0.6729444732424258,2.0836801495762645,82.0,0.0,25.48857960157288,0,84.0,4.6,82.0,0.1,445.18866,9.58726882194216,0.1,0.1,0.712,14.4
Tonga,2010,Developing,72.8,142,0,0.8064758658669484,6.158737537578754,82.0,0.0,25.474397935863813,0,84.0,4.59,82.0,0.1,3547.59975,9.5566214867309,0.1,0.1,0.707,14.4
Tonga,2009,Developing,72.5,147,0,0.7323678937132266,1.7550618679359578,84.0,0.0,25.431852938736604,0,86.0,4.67,84.0,0.1,2226.6615020714285,7.21890970761906,0.1,0.1,0.703,14.5
Tonga,2008,Developing,72.6,145,0,0.7419373447293773,6.346733133714671,84.0,0.0,25.44603460444567,0,88.0,5.13,86.0,0.1,3392.64743,4.912654885736052,0.1,0.1,0.698,14.5
Tonga,2007,Developing,72.5,146,0,1.1151415906193205,6.345407003475577,87.0,0.0,25.431852938736604,0,88.0,5.82,87.0,0.1,2932.315883,9.422058905620926,0.1,0.1,0.698,14.5
Tonga,2006,Developing,72.4,148,0,1.0260415958332745,6.223742642354251,89.0,0.0,25.417671273027537,0,89.0,5.61,88.0,0.1,2892.522663,9.366489054466117,0.1,0.1,0.695,14.6
