Country,Year,Life expectancy,Adult Mortality,Polio,Diphtheria,Hepatitis B,Total expenditure,percentage expenditure,Measles,Population,Alcohol
India,2008,65.5,23.0,69.0,38.25,29.0,4.34,43.03043312,10.697814019585676,18.600621944946003,1.0750024230289759
India,2007,65.2,26.0,67.0,64.0,6.0,4.23,5.234770324,10.624857692039813,20.888510103337573,0.9516578757114464
India,2006,64.8,28.0,66.0,65.0,6.0,4.25,34.85942671,11.069540397361827,20.8733893213541,0.8628899551470398
India,2005,64.4,211.0,65.0,65.0,8.0,4.28,3.5096369,10.510858956074669,20.85790046141183,0.8197798314933114
India,2004,64.0,213.7,58.0,63.0,6.0,4.22,27.33800857,10.923128781333244,20.84205794376365,0.7884573603642702
Indonesia,2014,68.9,179.0,62.5,78.0,78.0,2.85,200.0684443,9.468387639298273,19.35728815528897,0.08617769624105233
Indonesia,2013,68.7,181.0,86.0,85.0,85.0,2.93,22.8478308,9.038365107236372,17.04363405103447,0.08617769624105233
Indonesia,2012,68.5,183.0,84.0,83.0,83.0,2.9,254.4688257,9.647949933410914,19.33249440066536,0.07696104113612832
Indonesia,2011,68.3,185.0,81.0,81.0,81.0,2.71,211.8783404,9.993967905664503,17.017342436474546,0.07696104113612832
Indonesia,2010,68.1,187.0,82.0,81.0,83.0,2.74,190.5453646,9.845328638362595,19.306611743806336,0.07696104113612832
Indonesia,2009,67.9,189.0,85.0,78.0,82.0,2.83,125.7980678,9.943621310275773,16.990830613285436,0.07696104113612832
Indonesia,2008,67.7,189.0,83.0,77.0,82.0,2.81,10.26341108,9.640172836532642,19.280017037887955,0.06765864847381481
Indonesia,2007,67.5,19.0,77.0,73.0,76.0,3.1,102.633435,9.875962181471376,19.26650240958575,0.05826890812397577
Indonesia,2006,67.3,191.0,78.0,72.0,66.0,2.91,72.0159316,9.924416995717158,16.950301178602214,0.05826890812397577
Indonesia,2005,67.2,19.0,79.0,72.0,65.0,2.79,5.381782562,9.671177113397102,16.936609218522683,0.05826890812397577
Indonesia,2004,65.3,209.92,79.0,71.0,64.0,2.37,55.36107207,10.280964624104124,19.225434815882497,0.05826890812397577
Indonesia,2003,66.9,189.0,62.5,71.0,64.0,2.53,8.460155758,10.104712639749316,16.93103340627444,0.048790164169432
Indonesia,2002,66.7,189.0,62.5,60.75,63.0,2.27,43.17867291,9.581421053222517,14.592934546652883,0.048790164169432
Indonesia,2001,66.5,188.0,77.0,76.0,62.0,2.23,33.95837125,8.249575150000199,14.578954492919607,0.05826890812397577
Indonesia,2000,66.3,188.0,72.0,75.0,65.0,1.98,3.43334364,8.11522197256233,16.867359897788436,0.05826890812397577
Iraq,2014,67.9,199.0,67.0,64.0,62.0,5.54,43.5240801,7.183870715062453,8.18004072349016,0.009950330853168083
Iraq,2013,69.5,17.4,7.0,68.0,66.0,5.92,447.3695001,6.507277712385012,17.33842828058003,0.009950330853168083
Iraq,2012,76.0,147.0,7.0,69.0,61.0,5.26,429.6625083,2.772588722239781,17.30522454985056,0.009950330853168083
Iraq,2011,77.0,144.0,8.0,79.0,77.0,3.32,285.119726,2.772588722239781,14.970110538407571,0.15700374880966478
Iraq,2010,76.0,145.0,74.0,74.0,72.0,3.82,21.82252494,6.20050917404269,12.838067565096614,0.17395330712343804
Iraq,2009,74.0,148.0,78.0,78.0,75.0,4.65,185.6366983,10.319859629482966,17.21319019293759,0.18232155679395465
Iraq,2008,69.3,167.0,71.0,69.0,66.0,3.93,192.1562998,8.611593866837723,17.18664102631832,0.15700374880966478
Iraq,2007,65.9,227.0,74.0,57.0,56.0,3.69,146.7606488,5.442417710521793,14.859115294500699,0.13102826240640408
Iraq,2006,64.7,246.8,63.0,59.0,59.0,3.0,75.25799773,6.163314804034641,17.136867625358853,0.0295588022415444
Iraq,2005,66.8,29.0,69.0,65.0,65.0,4.13,59.18845152,6.812345094177479,12.536911185498498,0.16551443847757338
Iraq,2004,67.2,21.0,69.0,74.0,62.0,5.61,44.12059646,9.114049711657897,14.783129183627414,0.2776317365982795
Ireland,2014,81.2,66.0,96.0,96.0,95.0,7.78,746.3670453,3.5263605246161616,15.345304649825467,2.463853240590168
Ireland,2013,81.0,67.0,96.0,96.0,95.0,8.1,703.5527332,3.9512437185814275,15.341196140576915,2.4414770918606643
Ireland,2012,85.0,68.96,95.0,95.0,95.0,8.32,6616.695125,4.68213122712422,15.338714536576019,2.5249283241374862
Ireland,2011,84.0,9.36,95.0,95.0,95.0,8.15,6386.95437,5.655991810819852,15.336509529469508,2.543175557911976
Ireland,2010,86.0,68.0,94.0,94.0,46.0,8.650000000000002,4509.234803,6.095824562432225,13.030590135255018,2.5556757206762075
Israel,2014,82.2,6.0,95.0,95.0,97.0,7.81,4348.33531,1.9459101490553132,11.316399501560289,1.2864740258376797
Israel,2013,82.1,61.0,96.0,96.0,97.0,7.8275000000000015,4279.895512,3.9318256327243257,9.059052257762401,1.3056264580524357
Israel,2012,81.8,6.0,94.0,94.0,97.0,7.73,3830.184587,5.356586274672012,8.976641306722456,1.3297240096314962
Israel,2011,81.8,61.0,94.0,94.0,98.0,7.39,3793.161624,4.2626798770413155,11.260082726560983,1.3001916620664788
Israel,2010,81.7,61.0,95.0,95.0,97.0,7.36,409.4109292,3.1780538303479458,11.241602188130999,1.2892326482767593
Israel,2009,81.5,63.0,96.0,96.0,98.0,7.46,508.6645438,1.791759469228055,11.223334905849098,1.2669476034873244
Israel,2008,81.0,65.0,94.0,94.0,99.0,7.33,471.5533294,6.837332814685591,8.907747686788648,1.244154593958768
Israel,2007,84.0,68.0,95.0,95.0,99.0,7.37,4.3451016,6.29156913955832,8.879333174786028,1.2029723039923526
Israel,2006,84.0,68.0,94.0,95.0,96.0,7.38,33.58620657,2.302585092994046,8.92771217382708,1.172482137234565
Israel,2005,80.0,71.0,95.0,93.0,96.0,7.44,250.9343317,1.0986122886681098,8.843903650835497,1.2267122912954254
Israel,2004,81.0,69.0,95.0,95.0,99.0,7.35,1895.342792,4.762173934797756,6.536691597591305,1.172482137234565
Israel,2003,79.7,71.0,93.0,93.0,98.0,7.44,1731.755747,4.8283137373023015,11.110924350303225,1.199964782928397
Israel,2002,79.3,74.0,91.25,90.0,98.0,7.49,1701.195787,1.0986122886681098,6.489204931325317,1.244154593958768
Israel,2001,79.3,74.0,93.0,92.0,96.0,7.61,22.27332618,2.995732273553991,8.770283819098399,1.2612978709452054
Israel,2000,78.9,75.72,93.0,93.0,98.0,7.13,199.9341033,3.6109179126442243,8.746716349694486,1.2612978709452054
Italy,2014,82.5,57.0,95.0,95.0,95.0,9.25,4831.644796,0.0,13.428251214610395,2.1471001901536506
Italy,2013,82.3,58.0,96.0,96.0,96.0,9.22,483.1916844,0.0,15.645520558332741,2.122261538862764
Italy,2012,82.0,6.0,96.0,97.0,96.0,9.28,4793.904924,5.932245187448011,17.902154177228965,2.138889000323256
Italy,2011,82.0,6.0,96.0,96.0,96.0,9.27,5439.691769,8.554488976159934,17.899458764879085,2.0769384114617173
Italy,2010,81.8,6.0,96.0,96.0,96.0,9.42,5219.668802,5.921578419643816,17.897738981998117,2.0731719286662407
Italy,2009,81.6,61.0,96.0,96.0,96.0,9.41,5243.316638,5.863631175598097,15.606497395455953,2.1102132003465894
Italy,2008,81.5,61.0,96.0,96.0,96.0,8.89,66.37840495,7.388946097618437,17.890106935408173,2.192770226986839
Italy,2007,81.3,63.0,97.0,97.0,97.0,8.48,5228.821581,5.7745515455444085,15.580897304006246,2.2375130962503307
Italy,2006,81.2,65.0,97.0,96.0,96.0,8.82,473.1915451,6.0867747269123065,17.87843290620439,2.244955980157409
Italy,2005,88.0,66.0,97.0,95.0,96.0,8.71,4506.255963,4.912654885736052,17.875427309370984,2.2669579153508947
Italy,2004,89.0,66.0,97.0,94.0,96.0,8.49,4270.914882,6.396929655216146,17.870513418380927,2.300583090323373
Italy,2003,79.9,72.0,97.0,96.0,95.0,8.17,3519.258515,9.304103901788347,15.56145712657204,2.33214389523559
Italy,2002,80.0,72.0,96.0,93.0,95.0,8.23,2883.334911,9.146974496354362,10.96124312385893,2.327277705584417
Italy,2001,79.8,75.0,96.0,93.0,95.0,8.11,3.1222302,0.0,13.252938905763191,2.3693087250369538
Italy,2000,79.4,76.72,97.0,92.25,94.0,7.91,31.50582204,7.284820912568604,15.554962007618956,2.377692565480851
Jamaica,2014,75.8,133.0,93.0,92.0,92.0,5.36,427.3054534,0.0,12.564753576131643,1.5748464676644813
Jamaica,2013,75.6,136.0,86.0,93.0,93.0,5.91,5.457289334,0.0,12.560903890900743,1.5665304114228238
Jamaica,2012,75.3,138.0,96.0,96.0,96.0,5.66,37.17108782,0.0,12.560219897545643,1.536867219599265
Jamaica,2011,75.2,139.0,93.0,92.0,92.0,5.21,33.17529686,0.6931471805599453,14.855608455046475,1.5216989981260935
Jamaica,2010,75.0,138.0,94.0,94.0,94.0,5.3,396.6270975,0.0,12.548676048081626,1.5151272329628591
Jamaica,2009,74.7,142.0,85.0,86.0,85.625,5.16,235.7067417,0.0,10.257062697057004,1.4655675420143985
Jamaica,2008,74.5,145.0,91.0,91.0,92.0,5.4,31.76575838,1.0986122886681098,12.539407823868244,1.506297153514587
Jamaica,2007,74.2,148.0,94.0,92.0,92.0,4.87,25.62349238,0.0,14.836329939591735,1.534714366238164
Jamaica,2006,74.0,27.98,99.0,95.0,97.0,4.22,194.092569,0.0,12.52917012320291,1.5325568680981427
Jamaica,2005,73.5,161.0,99.0,99.0,99.0,4.7,16.97511622,0.0,14.825172864488742,1.5238800240724537
Jamaica,2004,73.3,165.0,97.0,98.0,98.0,4.8,192.3226305,0.0,14.819364447902212,1.541159071680806
Jamaica,2003,73.1,165.89,99.0,96.0,85.625,4.56,155.5884677,0.0,14.8133857007842,1.4996230464268938
Jordan,2014,74.0,113.0,98.0,98.0,98.0,7.45,63.8784522,3.044522437723423,11.395683532890896,0.3435897043900769
Jordan,2013,73.9,114.0,98.0,98.0,98.0,7.23,546.6235156,4.795790545596741,15.945343956609003,0.33647223662121295
Jordan,2012,73.7,115.0,98.0,98.0,98.0,8.0,67.70171064,1.3862943611198906,15.894023418553285,0.3435897043900769
Jordan,2011,73.6,116.0,98.0,98.0,98.0,8.39,68.86623298,0.0,15.840356516593106,0.35767444427181594
Jordan,2010,73.4,117.0,98.0,98.0,98.0,8.42,715.9709092,0.0,13.48455905401576,0.412109650826833
Jordan,2009,73.3,118.0,98.0,98.0,98.0,9.54,668.7447334,0.0,15.735533799399878,0.4637340162321401
Jordan,2008,73.1,119.0,98.0,97.0,97.0,8.78,535.2786404,1.0986122886681098,15.685745815581093,0.4762341789963716
Jordan,2007,73.0,26.14,98.0,98.0,98.0,8.35,373.2628643,3.7376696182833684,15.638961182184657,0.4700036292457356
Jordan,2006,72.8,121.0,98.0,98.0,98.0,8.8,313.3626015,0.6931471805599453,15.596248344313139,0.4637340162321401
Jordan,2005,72.4,127.0,95.0,95.0,95.0,8.88,27.44252286,3.367295829986474,15.558449462560807,0.4382549309311553
Jordan,2004,72.5,125.0,95.0,95.0,95.0,9.5,32.52523612,3.091042453358316,15.526709796738087,0.43178241642553783
Jordan,2003,72.3,127.0,97.0,97.0,97.0,9.15,228.7838108,4.343805421853684,15.501312110904053,0.43178241642553783
Jordan,2002,72.1,129.0,95.0,95.0,95.0,9.68,259.1572375,2.995732273553991,15.480854021956256,0.43178241642553783
Jordan,2001,71.9,131.0,97.0,99.0,97.0,9.9,248.697463,4.127134385045092,15.462915128322223,0.4382549309311553
Jordan,2000,71.7,132.72,94.0,93.0,93.0,9.65,227.296617,3.4965075614664802,10.845718898410636,0.3987761199573678
Kazakhstan,2014,69.9,22.84,95.0,95.0,95.0,4.36,24.44473709,5.7745515455444085,16.66559403305741,1.986503546020567
Kazakhstan,2013,69.5,28.0,98.0,98.0,99.0,4.3,26.4072659,4.30406509320417,14.366677036521361,2.012232791986386
Kazakhstan,2012,69.1,214.0,98.0,99.0,95.0,4.32,235.3566066,4.02535169073515,16.636378956954097,2.05668455455722
Kazakhstan,2011,68.5,224.0,99.0,99.0,99.0,4.6,179.170133,4.852030263919617,12.017131225713005,2.0320878452963655
Kazakhstan,2010,67.8,236.0,98.0,99.0,99.0,4.42,11.1516268,1.6094379124341003,16.60799883907673,2.057962510002712
Kazakhstan,2009,67.8,235.0,99.0,98.0,99.0,4.13,695.8821643824999,0.0,12.039262167556124,2.033397603178429
Kazakhstan,2008,66.6,258.0,99.0,99.0,99.0,3.65,695.8821643824999,3.044522437723423,9.659822365501121,2.151762203259462
Kazakhstan,2007,65.3,288.0,94.0,93.0,94.0,3.19,499.730412,2.6390573296152584,16.555330255081458,2.132982308607866
Kazakhstan,2006,65.0,294.86,99.0,99.0,99.0,3.73,76.19868936,4.700480365792417,11.943960849189923,2.089391872533004
Kazakhstan,2005,64.6,294.0,99.0,98.0,94.0,4.7,351.8603267,9.68775397939693,14.23074776322114,2.0719132752590443
Kazakhstan,2004,64.7,287.0,99.0,89.0,99.0,3.95,33.91660183,7.6984827878809465,14.229595739588225,2.0215475632609334
Kazakhstan,2003,64.4,282.0,99.0,99.0,99.0,3.7,23.43400762,3.2188758248682006,11.917850427225883,2.0255131996542803
Kazakhstan,2002,64.7,276.0,95.0,95.0,95.0,3.61,145.1022528,2.9444389791664403,16.51411286796932,1.944480556245719
Kazakhstan,2001,64.4,284.0,95.0,95.0,95.0,3.47,12.60883976,4.553876891600541,16.51407161251815,1.9095425048844386
Kazakhstan,2000,63.9,292.0,96.0,97.0,99.0,4.16,112.541157,5.5053315359323625,16.515772307667014,1.9459101490553132
Kenya,2014,62.9,255.36,93.0,92.0,92.0,5.72,170.9626624,5.872117789475416,13.044241823133252,0.009950330853168083
Kenya,2013,62.6,258.0,94.0,87.0,93.0,5.57,165.9304977,5.25227342804663,17.618317848215646,1.0438040521731147
Kenya,2012,62.1,263.0,94.0,94.0,94.0,5.49,154.2269697,0.0,17.59163663222933,1.0331844833456545
Kenya,2011,61.2,278.0,97.0,96.0,96.0,5.23,109.7051836,7.78155595923534,17.56470493888527,1.0296194171811581
Kenya,2010,63.0,294.0,48.0,50.5,44.5,3.97,56.58984221,4.564348191467836,15.235034886964591,1.0043016091968684
Kenya,2009,59.1,317.0,89.0,88.0,88.0,4.17,7.146851404,7.105786129481271,12.956839938886255,1.0508216248317612
Kenya,2008,57.9,339.0,88.0,88.0,88.0,3.9,60.5153506,7.1569563646156364,17.48287054535627,0.9969486348916096
Kenya,2007,56.8,356.0,76.0,81.0,81.0,4.8,59.83361364,7.324489979348532,12.870305815925477,1.0885619528146082
Kenya,2006,55.3,388.0,77.0,50.5,44.5,4.24,52.60385429,7.521859252201629,10.53278930504732,1.0152306797290584
Kenya,2005,54.1,412.0,48.0,76.0,76.0,4.36,39.55677502,5.0369526024136295,15.10976884852973,1.0367368849500223
Kenya,2004,53.0,432.0,73.0,73.0,73.0,4.29,36.29775249,3.044522437723423,15.089456712950323,0.8878912573524571
Kenya,2003,52.4,437.0,75.0,73.0,73.0,4.45,35.85204668,4.189654742026425,15.043352123413015,0.9122827104766162
Kenya,2002,52.1,437.0,83.0,84.0,84.0,4.54,32.73674134,6.642486801367256,12.713341953093387,0.9783261227936076
Kiribati,2014,66.1,4.66,79.0,75.0,75.0,1.21,97.87193319,0.0,9.346530726426447,0.009950330853168083
Kiribati,2013,65.8,22.0,91.0,95.0,95.0,1.15,137.2591943,0.0,9.827470066112213,0.009950330853168083
Kiribati,2012,65.7,24.0,92.0,94.0,94.0,1.37,147.4549755,0.0,9.718000992399016,0.009950330853168083
Kiribati,2011,65.5,26.0,95.0,99.0,95.0,1.42,30.46703899,0.0,9.5926733160273,0.4252677354043441
Kiribati,2010,65.3,27.0,95.0,91.0,91.0,1.52,18.21661422,0.0,9.445649620189263,0.3920420877760237
Kiribati,2009,65.2,28.0,84.0,86.0,86.0,12.24,162.2903711,0.0,7.358193752733032,0.43178241642553783
Kiribati,2008,65.1,21.0,74.0,82.0,83.0,12.23,167.6201552,0.0,9.194718991073225,0.3784364357202451
Kiribati,2007,65.0,211.0,93.0,94.0,96.0,13.66,188.7108773,0.0,11.475348200614862,0.5187937934151675
Kiribati,2006,65.0,212.0,86.0,86.0,88.0,1.93,18.19457876,0.0,9.15133319139615,0.5653138090500605
Kiribati,2005,64.9,213.0,74.0,79.0,46.25,1.6,111.7392134,0.0,11.43308107096457,0.4700036292457356
Kiribati,2004,64.8,214.0,61.0,62.0,67.0,1.39,10.6242741,0.0,9.163563180417254,0.3920420877760237
Kiribati,2003,64.7,215.0,79.0,51.25,73.0,9.98,1.76541345,0.0,11.395222426114016,0.4054651081081644
Kiribati,2002,64.6,217.0,96.0,77.0,79.0,9.1,70.75572222,0.0,11.377609624021538,0.3987761199573678
Kiribati,2001,64.3,219.0,88.0,85.0,85.0,9.0,59.97185848,0.0,11.360461694843734,0.4700036292457356
Kiribati,2000,64.1,221.57999999999998,52.5,51.25,46.25,8.12,11.07543331,0.0,9.041566627727496,0.3784364357202451
Latvia,2014,74.4,156.0,92.0,92.0,92.0,5.88,1542.635979,3.6109179126442243,14.505544397102451,0.009950330853168083
Latvia,2013,74.1,161.0,94.0,94.0,94.0,5.67,150.3116884,0.0,12.267393495511758,2.4309783077624445
Latvia,2012,73.8,163.0,91.0,91.0,83.25,5.91,1356.022164,1.3862943611198906,12.364442981501615,2.4168062370840686
Latvia,2011,73.6,169.0,92.0,92.0,89.0,6.1,24.70841046,0.6931471805599453,10.165082290224591,2.410542234499138
Latvia,2010,72.8,19.12,92.0,92.0,91.0,6.55,1109.969508,0.0,12.6033577215479,2.379546134130174
Latvia,2009,72.6,184.0,94.0,94.0,92.0,6.84,1137.6237,0.0,14.57709645649647,2.3841650799864684
Latvia,2008,71.9,199.0,94.0,94.0,93.0,6.63,253.4022338,1.3862943611198906,14.593606698526617,2.552565298261815
Latvia,2007,78.0,221.0,94.0,94.0,91.0,7.1,170.9884138,0.0,10.013507197574677,2.574137783515943
Latvia,2006,75.0,228.86,96.0,96.0,94.0,6.8,1099.248837,2.0794415416798357,14.612277840540472,2.4336133554004498
Latvia,2005,76.0,216.0,99.0,99.0,99.0,6.37,86.9255399,1.0986122886681098,14.621450565999341,2.390595970316759
Latvia,2004,71.0,26.0,99.0,99.0,98.0,6.51,80.0328375,0.0,14.632256275767878,2.2834022735772717
Latvia,2003,78.0,29.0,98.0,98.0,98.0,6.15,478.0644911,0.0,14.64316940052768,2.2235418856535927
Latvia,2002,73.0,219.0,98.0,97.0,98.0,6.29,376.4570185,0.0,12.35092595270922,2.132982308607866
Latvia,2001,69.9,228.0,97.0,97.0,96.0,6.17,332.2751709,0.6931471805599453,12.361870539383771,2.038619547159581
Latvia,2000,71.0,218.0,96.0,96.0,95.0,6.0,291.0170765,0.0,12.37478535391621,2.0955609235597192
Lebanon,2014,74.8,99.0,75.0,81.0,81.0,6.39,140.3771361,4.727387818712341,13.241532119193014,0.8415671856782186
Lebanon,2013,74.9,97.0,75.0,81.0,81.0,6.63,14.55610463,7.474204806496124,13.176118339400436,0.8285518175661483
Lebanon,2012,75.0,93.0,75.0,81.0,81.0,6.99,151.1526829,2.302585092994046,13.105512190320324,0.9282193027394289
Lebanon,2011,75.0,93.0,75.0,81.0,81.0,7.12,835.0626827,2.302585092994046,15.3390351811987,0.9439058989071284
Lebanon,2010,74.9,94.0,75.0,81.0,81.0,7.19,805.3956346,2.5649493574615367,15.282726163807911,0.9477893989335261
Lebanon,2009,74.7,95.0,75.0,81.0,81.0,7.42,8.140373615,3.1354942159291497,15.24657678259114,0.9631743177730056
Lebanon,2008,74.5,98.0,75.0,81.0,81.0,8.7,69.13924862,3.2188758248682006,12.926708525982491,0.9820784724121582
Lebanon,2007,74.4,98.0,75.0,68.5,68.5,8.9,8.906931168,5.924255797414532,13.094924346858413,1.000631880307906
Lebanon,2006,74.1,2.4000000000000004,75.0,78.0,78.0,8.83,534.5795695,6.863803391452954,10.730641012943806,1.0367368849500223
Lebanon,2005,73.9,11.0,74.0,77.0,77.0,8.42,630.0540723,6.428105272684596,15.198512755856846,1.0784095813505903
Lebanon,2004,73.7,13.0,74.0,75.0,75.0,8.91,618.3614858,5.365976015021851,15.167024015374546,1.1314021114911006
Lebanon,2003,73.5,15.0,74.0,74.0,74.0,9.3,527.9176618,6.267200548541362,12.825209926050247,1.1600209167967532
Lebanon,2002,73.2,17.0,75.75,77.0,77.0,3.1274999999999986,70.13207838,3.6109179126442243,15.074777472729341,1.091923300517313
Lebanon,2001,73.0,11.0,73.75,68.5,68.5,3.1274999999999986,510.6035166,2.1972245773362196,15.02740986440464,1.1600209167967532
Lebanon,2000,72.7,110.17999999999999,75.75,83.0,83.0,3.1274999999999986,404.3879434,1.791759469228055,14.98965292615952,1.1817271953786161
Lesotho,2014,52.1,522.0,32.25,93.0,93.0,1.7849999999999975,162.1278115,0.0,14.579016476790304,0.009950330853168083
Lesotho,2013,52.1,518.0,32.25,93.0,93.0,11.7,153.3443147,6.248042874508429,14.565681532192167,0.009950330853168083
Lesotho,2012,52.2,513.0,93.0,95.0,95.0,11.14,168.1348992,5.19295685089021,12.577391344401283,0.009950330853168083
Lesotho,2011,52.3,102.71000000000001,95.0,96.0,96.0,11.79,195.825251,5.153291594497779,12.48433675789432,1.220829921392359
Lesotho,2010,51.1,527.0,92.0,93.0,93.0,1.87,154.8705998,7.819636302367592,10.108548596299572,1.3110318766193438
Lesotho,2009,49.4,566.0,89.0,91.0,91.0,9.8,104.3144732,0.0,9.995610841411933,1.3217558399823195
Lesotho,2008,47.8,592.0,86.0,88.0,88.0,8.85,91.85432774,0.0,12.206042645080165,1.3217558399823195
Lesotho,2007,46.2,633.0,87.0,88.0,34.25,8.47,9.18432717,1.0986122886681098,14.499762291085847,1.3056264580524357
Lesotho,2006,45.3,654.0,88.0,89.0,91.0,7.12,71.15577609,0.6931471805599453,14.491340150957527,1.2837077723447896
Lesotho,2005,44.5,674.01,88.0,89.0,87.0,6.3,57.90369752,0.0,14.483106057039809,1.3001916620664788
Lesotho,2004,44.8,666.0,89.0,80.5,34.25,6.96,67.91361818,3.4657359027997265,14.47496082108194,1.0296194171811581
Lesotho,2003,45.5,648.0,32.25,80.5,34.25,7.13,5.300902041,0.6931471805599453,12.16471925984664,1.095273387402595
Liberia,2014,58.1,326.12,49.0,5.0,5.0,1.4,54.37396957,3.5553480614894135,12.993934373995524,0.009950330853168083
Liberia,2013,61.1,258.18,75.0,76.0,76.0,9.25,45.04892458,0.0,15.270932581486413,0.009950330853168083
Liberia,2012,67.0,261.0,33.0,8.0,8.0,1.19,48.09891474,3.784189633918261,15.246195897198966,0.009950330853168083
Liberia,2011,62.0,266.0,77.0,77.0,77.0,11.23,60.44658161,5.634789603169249,10.761470975549008,1.551808799597464
Liberia,2010,59.7,272.0,71.0,7.0,47.0,11.87,41.91052416,7.696667081526462,15.188751593919857,1.534714366238164
Liberia,2009,59.2,277.0,84.0,81.0,64.0,14.39,25.575292929999993,1.9459101490553132,15.153540978934585,1.55814461804655
Liberia,2008,58.6,281.0,79.0,75.0,64.0,11.83,40.03344077,0.6931471805599453,15.113791403757972,1.5851452198650557
Lithuania,2014,73.4,169.0,93.0,93.0,94.0,6.55,2211.744178,2.4849066497880004,14.891320845708938,2.7843937676895436
Lithuania,2013,73.0,178.0,93.0,93.0,93.0,6.59,1968.816817,3.58351893845611,14.899919116220016,2.7750856024383683
Lithuania,2012,73.0,176.0,93.0,93.0,93.0,6.67,1807.071336,0.0,14.910039186497468,2.7813006628418027
Lithuania,2011,72.8,18.0,92.0,92.0,95.0,6.86,1758.822757,2.0794415416798357,12.701122483380427,2.614471854142644
Lithuania,2010,72.4,188.0,95.0,95.0,94.0,7.240000000000001,1423.802386,1.0986122886681098,12.892404152062657,2.631888840136646
Lithuania,2009,72.2,192.0,98.0,97.25,95.0,7.240000000000001,1446.529217,0.0,14.96700526103296,2.5952547069568657
Lithuania,2008,71.1,224.0,96.0,96.0,96.0,6.61,1888.149904,0.6931471805599453,14.978108715085588,2.6602595372658615
Lithuania,2007,72.0,24.0,95.0,95.0,96.0,6.22,1581.511914,0.0,14.988393543640937,2.667228206581955
Lithuania,2006,76.0,228.3,94.0,94.0,95.0,6.2,116.504961,0.6931471805599453,12.697715449879391,2.617395832834079
Lithuania,2005,78.0,222.0,93.0,94.0,95.0,5.83,913.699529,0.6931471805599453,15.016236797898639,2.5877640352277083
Lithuania,2004,71.6,24.0,88.0,94.0,94.0,5.67,76.36187737,0.6931471805599453,12.73013823287444,2.5726122302071057
Lithuania,2003,71.6,22.0,91.0,94.0,95.0,6.46,80.99710054,0.6931471805599453,15.043750713738172,2.5087859235779435
Lithuania,2002,71.4,22.0,97.0,95.0,94.0,6.4,561.9168642,4.6443908991413725,12.74946613200396,2.4849066497880004
Lithuania,2001,71.2,21.0,97.0,95.0,95.0,6.26,42.87208671,2.0794415416798357,12.759437508507387,2.4159137783010487
Lithuania,2000,71.6,4.24,92.0,94.0,96.5,6.46,373.2605532,2.995732273553991,15.06814123199483,2.386006701133118
Luxembourg,2014,81.7,65.0,99.0,99.0,94.0,6.94,16255.16198,0.0,13.229098947241688,2.4948569806411682
Luxembourg,2013,81.4,68.0,99.0,99.0,94.0,7.1,15515.75234,0.0,10.90296067350638,2.4865719291070616
Luxembourg,2012,81.1,7.14,99.0,99.0,94.0,7.18,2284.58215,1.0986122886681098,10.895757362096592,2.5128460184772416
Luxembourg,2011,88.0,72.0,96.0,99.0,95.0,7.34,17028.52798,1.9459101490553132,13.158402110346978,2.5257286443082556
Luxembourg,2010,86.0,73.0,96.0,99.0,94.0,7.68,2267.252192,0.0,10.949999203458866,2.514465452029545
Luxembourg,2009,83.0,76.0,96.0,99.0,95.0,8.11,2052.393076,0.0,13.117921526976824,2.519308076505333
Luxembourg,2008,80.0,8.0,96.0,99.0,94.0,7.34,18961.3486,0.6931471805599453,10.796837137108716,2.528125768907977
Luxembourg,2007,79.7,82.0,96.0,99.0,92.5,6.8,267.051312,0.0,13.081528882805948,2.545531271604435
Luxembourg,2006,79.4,85.0,99.0,99.0,95.0,7.75,15345.4907,2.1972245773362196,13.066085046765759,2.563409711275944
Luxembourg,2005,78.8,9.0,99.0,99.0,95.0,7.95,1346.246697,0.0,13.05013456160675,2.552565298261815
Luxembourg,2004,78.7,92.0,99.0,99.0,94.0,8.2,12372.05188,0.0,10.734133246281708,2.5967461315435356
Luxembourg,2003,78.6,92.0,99.0,98.0,95.0,7.67,10111.38928,0.6931471805599453,10.718055588300412,2.6108048166633746
Luxembourg,2002,78.3,95.0,99.0,99.0,95.0,8.27,910.5062778,0.0,13.008468771994748,2.6326080059353516
Luxembourg,2001,78.0,96.0,99.0,99.0,92.5,7.4,7877.33656,0.0,12.99799218743942,2.6311691567662523
Luxembourg,2000,77.8,97.72,99.0,99.0,92.5,7.48,8246.130437,0.0,8.381144346952961,2.6490076604684267
Madagascar,2014,65.1,225.0,73.0,73.0,73.0,3.4,5.339065673,1.3862943611198906,14.673740728008857,0.009950330853168083
Madagascar,2013,64.7,47.239999999999995,73.0,74.0,74.0,4.15,79.50882493,1.9459101490553132,16.94931408461385,0.6259384308664953
Madagascar,2012,64.3,235.0,71.0,48.0,37.0,3.46,59.97914461,1.0986122886681098,16.922183578683352,0.6259384308664953
Madagascar,2011,63.8,241.0,73.0,73.0,73.0,4.24,78.79967196,0.0,16.894846115885503,0.6780335427498971
Madagascar,2010,63.3,248.0,48.5,48.0,37.0,4.86,76.60442169,0.6931471805599453,14.564643381603965,0.708035793053696
Madagascar,2009,62.8,254.0,76.0,77.0,77.0,4.7,71.16601203,0.0,14.759074764259886,0.6471032420585384
Madagascar,2008,62.3,259.0,77.0,77.0,77.0,4.5,6.448762615,1.3862943611198906,16.811066315940305,0.5187937934151675
